0;mesh_65;65;64;110.659992
0;mesh_60;60;59;101.93218900000001
0;mesh_55;55;54;97.4492448
0;mesh_50;50;49;88.490415
0;mesh_45;45;44;92.80139460000001
0;mesh_40;40;39;86.7933767
0;mesh_35;35;34;81.0431777
0;mesh_30;30;29;79.7234596
0;mesh_25;25;24;84.8425176
